

                                                                             
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.003s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.003s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.003s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.005s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.005s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.005s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.006s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.004s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.006s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.028s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.007s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.005s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.007s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.006s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.007s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.007s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.006s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.005s
  PASSED   tests.schemas.test_validator.TestVali...   ~ 0.007s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.006s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.005s
  PASSED   tests.session.test_cache_store.TestCa...   ~ 0.031s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.067s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.060s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.073s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.037s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.054s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.045s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.056s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.082s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.066s
  PASSED   tests.session.test_database_store.Tes...   ~ 0.063s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.007s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.013s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.009s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.006s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.008s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.012s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.017s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.010s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.013s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.013s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.007s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.007s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.036s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.014s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.017s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.015s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.018s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.044s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.011s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.019s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.007s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.006s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.004s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.004s
  PASSED   tests.session.test_file_store.TestFil...   ~ 0.008s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.003s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.007s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.005s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.005s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.005s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.005s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.004s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.004s
  PASSED   tests.session.test_memory_store.TestM...   ~ 0.004s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.004s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.006s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.009s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.008s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.009s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.006s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.004s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.007s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.015s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.004s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.005s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.019s
  PASSED   tests.session.test_record_and_excepti...   ~ 0.007s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.012s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.006s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.017s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.011s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.012s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.010s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.011s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.007s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.007s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.010s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.006s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.006s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.009s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.008s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.007s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.007s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.003s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.005s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.006s
  PASSED   tests.session.test_session.TestSessio...   ~ 0.004s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.007s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.010s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.006s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.006s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.006s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.007s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.008s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.007s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.007s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.008s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.004s
  PASSED   tests.storage.test_cloud_drivers.Test...   ~ 0.005s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.022s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.029s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.016s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.013s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.012s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.012s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.015s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.014s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.056s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.010s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.038s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.011s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.013s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.011s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.010s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.015s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.013s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.010s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.009s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.012s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.013s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.012s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.010s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.010s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.009s
  PASSED   tests.storage.test_local_driver.TestL...   ~ 0.014s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.010s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.008s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.010s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.014s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.007s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.009s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.008s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.006s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.014s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.008s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.004s
  PASSED   tests.storage.test_manager.TestStorag...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.006s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.010s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.009s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.009s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.008s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.012s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.011s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.011s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.012s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.009s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.007s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.005s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.013s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.010s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.008s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_memory_driver.Test...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDirect...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDirect...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDirect...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDisk.t...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDisk.t...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDisk.t...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestDisk.t...   ~ 0.004s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.024s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.005s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.005s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.005s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.009s
  PASSED   tests.storage.test_objects.TestFile.t...   ~ 0.006s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.007s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.008s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.014s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.008s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.009s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.005s
  PASSED   tests.storage.test_objects.TestUpload...   ~ 0.014s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.008s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.005s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.005s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.004s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.004s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.003s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.003s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.024s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.008s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.006s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.008s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.008s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.010s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.009s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.008s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.011s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.005s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.007s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.005s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.004s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.004s
  PASSED   tests.support.entities.test_base_enti...   ~ 0.003s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.003s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.025s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.007s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.009s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.008s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.009s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.007s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.007s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.010s
  PASSED   tests.support.facades.test_datetime.T...   ~ 0.007s
